step,dense_attention,b7a1_native_sdm,b7a1_residualized_sdm,b8_native_sdm,b8_residualized_sdm
6138,4.829521656036377,4.890420436859131,4.749614715576172,4.905404090881348,4.758657455444336
6139,4.809137344360352,4.875412940979004,4.760928153991699,4.893143653869629,4.7655768394470215
6140,4.845425605773926,4.9125494956970215,4.799808502197266,4.9426751136779785,4.807868003845215
6141,4.733022689819336,4.799832344055176,4.6843414306640625,4.809343338012695,4.680307388305664
6142,4.564364910125732,4.646903991699219,4.533100128173828,4.668463706970215,4.534893989562988
6143,5.059233665466309,5.120943069458008,5.003950119018555,5.1488189697265625,5.002363204956055
6144,4.986449241638184,5.043935775756836,4.940503120422363,5.074100494384766,4.945777893066406
6145,4.910414695739746,4.971970558166504,4.8662428855896,4.994595527648926,4.862083911895752
6146,4.8119659423828125,4.86989688873291,4.75809907913208,4.900781631469727,4.767561912536621
6147,4.92357873916626,5.002123832702637,4.879739284515381,5.019104957580566,4.88327693939209
6148,4.7528767585754395,4.824687957763672,4.7161126136779785,4.84681510925293,4.730658531188965
6149,4.983059406280518,5.0544891357421875,4.937920093536377,5.051147937774658,4.939207077026367
6150,4.6583051681518555,4.7512969970703125,4.623709201812744,4.782203674316406,4.6373138427734375
6151,4.949911117553711,5.049560546875,4.917638301849365,5.061117172241211,4.931524276733398
6152,5.060708045959473,5.138101577758789,5.013007164001465,5.146634101867676,5.020545959472656
6153,4.847864151000977,4.922347545623779,4.80026912689209,4.9361701011657715,4.8035054206848145
6154,4.768404483795166,4.851569175720215,4.734902381896973,4.8606743812561035,4.748395919799805
6155,4.7144269943237305,4.781973838806152,4.691854476928711,4.794360160827637,4.684708595275879
6156,4.472189903259277,4.546160697937012,4.430870056152344,4.561985969543457,4.454146385192871
6157,4.936100006103516,4.982758522033691,4.871691703796387,5.006440162658691,4.876852989196777
6158,4.916440486907959,4.976088047027588,4.8683600425720215,5.016812801361084,4.877771377563477
6159,4.924558162689209,5.01400899887085,4.887664794921875,5.023838043212891,4.904009819030762
6160,5.109563827514648,5.161279678344727,5.043170928955078,5.175683975219727,5.040772914886475
6161,4.9441962242126465,5.032079696655273,4.908121109008789,5.046571254730225,4.91632604598999
6162,4.73540735244751,4.800054550170898,4.696920394897461,4.830002784729004,4.6853485107421875
6163,4.901454925537109,4.991225242614746,4.866076946258545,4.99983024597168,4.862618446350098
6164,4.892207145690918,4.985688209533691,4.866400241851807,4.998721122741699,4.867277145385742
6165,4.778420448303223,4.832342147827148,4.73647403717041,4.863840103149414,4.7359724044799805
6166,4.889741897583008,4.955680847167969,4.851123332977295,4.96898078918457,4.854700088500977
6167,4.952698707580566,5.0136284828186035,4.916872024536133,5.040399551391602,4.916235446929932
6168,4.717646598815918,4.786742687225342,4.683947563171387,4.804203987121582,4.664911270141602
6169,4.885717391967773,4.961090087890625,4.831264495849609,4.976463794708252,4.841729164123535
6170,4.82906436920166,4.8981218338012695,4.7922821044921875,4.913802146911621,4.800773620605469
6171,4.814187049865723,4.885331630706787,4.791028022766113,4.894087314605713,4.81253719329834
6172,4.642707347869873,4.698075294494629,4.59128475189209,4.722235679626465,4.582761764526367
6173,4.780572891235352,4.853594779968262,4.745528221130371,4.885904312133789,4.755928039550781
6174,4.811555862426758,4.888383388519287,4.773468971252441,4.892176628112793,4.768030166625977
6175,4.581310272216797,4.667322158813477,4.5448102951049805,4.692619323730469,4.560823440551758
6176,4.643749713897705,4.7289228439331055,4.60817289352417,4.727119445800781,4.604666233062744
6177,4.611575126647949,4.689633846282959,4.573949337005615,4.714003086090088,4.570856094360352
6178,4.751126766204834,4.838053226470947,4.728326320648193,4.848902702331543,4.725413799285889
6179,4.991127014160156,5.072348594665527,4.95970344543457,5.087061405181885,4.968666076660156
6180,4.904356002807617,4.981579303741455,4.844487190246582,5.009456634521484,4.861997127532959
6181,4.864429473876953,4.9391021728515625,4.832684516906738,4.964678764343262,4.8468852043151855
6182,4.731194496154785,4.81881856918335,4.685338020324707,4.819234371185303,4.693111419677734
6183,5.039281845092773,5.122068405151367,5.005122661590576,5.131064414978027,4.997248649597168
6184,4.910164833068848,4.977089881896973,4.865403175354004,4.995901107788086,4.865504264831543
6185,4.803403377532959,4.884150505065918,4.780010223388672,4.8911638259887695,4.778605937957764
6186,4.946217060089111,5.01707124710083,4.895723819732666,5.041958808898926,4.922072410583496
6187,4.9747443199157715,5.053317070007324,4.921056747436523,5.056981086730957,4.923661231994629
6188,4.913084030151367,4.984787940979004,4.874148368835449,4.992738723754883,4.875087738037109
6189,5.1471943855285645,5.2327117919921875,5.103562355041504,5.246158123016357,5.111727714538574
6190,4.9044928550720215,4.9837212562561035,4.853990077972412,4.983550071716309,4.8639702796936035
6191,4.353154182434082,4.4307990074157715,4.303800582885742,4.449381351470947,4.315529823303223
6192,4.966917991638184,5.037227153778076,4.926236629486084,5.049345016479492,4.940814018249512
6193,4.610987663269043,4.6667866706848145,4.548696517944336,4.696356773376465,4.5620222091674805
6194,4.845900535583496,4.914177894592285,4.784609317779541,4.930747032165527,4.780451774597168
6195,5.261105537414551,5.324429512023926,5.2167582511901855,5.337625026702881,5.22796106338501
6196,4.732572555541992,4.790576457977295,4.687926292419434,4.81543493270874,4.676944255828857
6197,4.971856117248535,5.026252746582031,4.899870872497559,5.051305770874023,4.9207353591918945
6198,4.796361923217773,4.853217124938965,4.741493225097656,4.864675998687744,4.747082710266113
6199,4.723982810974121,4.808934211730957,4.684637069702148,4.813516139984131,4.696608066558838
6200,4.6353349685668945,4.689421653747559,4.583934307098389,4.718867301940918,4.5938005447387695
6201,4.481586456298828,4.5489912033081055,4.444167137145996,4.567044734954834,4.443086624145508
6202,4.770092964172363,4.839371681213379,4.727994918823242,4.847727298736572,4.7364959716796875
6203,4.853327751159668,4.919101715087891,4.8161139488220215,4.936974048614502,4.817056655883789
6204,4.950532913208008,5.016234874725342,4.9062089920043945,5.051051139831543,4.924291610717773
6205,4.789824485778809,4.868852615356445,4.754790306091309,4.891379356384277,4.755429267883301
6206,4.881131649017334,4.9467363357543945,4.840948581695557,4.9699320793151855,4.834456443786621
6207,4.935756206512451,5.016491889953613,4.895858287811279,5.030411720275879,4.894843101501465
6208,4.912440299987793,4.983820915222168,4.877339839935303,4.991032123565674,4.881425857543945
6209,4.950112342834473,5.039944648742676,4.9038405418396,5.040151596069336,4.922471046447754
6210,4.900182723999023,4.963303565979004,4.852487087249756,4.973783016204834,4.859590530395508
6211,4.732041835784912,4.8040876388549805,4.694859027862549,4.820452690124512,4.708254814147949
6212,4.937688827514648,5.006925106048584,4.898726463317871,5.023012161254883,4.898506164550781
6213,4.94713830947876,5.019686222076416,4.898334503173828,5.032724380493164,4.92690372467041
6214,4.9081830978393555,4.965950012207031,4.866270542144775,4.98423957824707,4.866879940032959
6215,4.908427715301514,4.976587295532227,4.861461639404297,5.008161544799805,4.878708839416504
6216,4.852080345153809,4.9144062995910645,4.799619674682617,4.93869161605835,4.8108625411987305
6217,4.902688980102539,4.968913555145264,4.859916687011719,4.98435640335083,4.864518165588379
6218,4.558106899261475,4.627305030822754,4.515443801879883,4.651155471801758,4.498700141906738
6219,5.020036697387695,5.08817195892334,4.983010292053223,5.108492374420166,4.978055953979492
6220,4.940606594085693,5.005914688110352,4.896528244018555,5.015180587768555,4.891374588012695
6221,4.9219865798950195,4.990751266479492,4.868380546569824,5.011023044586182,4.872549533843994
6222,4.645531177520752,4.716558456420898,4.603850841522217,4.734414100646973,4.610373497009277
6223,4.936357498168945,5.013964653015137,4.896386623382568,5.029745101928711,4.8985209465026855
6224,4.8422651290893555,4.928658962249756,4.809337139129639,4.922894477844238,4.809828758239746
6225,4.867716312408447,4.952195167541504,4.849348545074463,4.956955909729004,4.8418707847595215
6226,4.814525604248047,4.896879196166992,4.767414093017578,4.896255970001221,4.774838447570801
6227,4.865182876586914,4.929753303527832,4.81547737121582,4.944521903991699,4.824041366577148
6228,4.8826704025268555,4.977506160736084,4.854249477386475,4.9932780265808105,4.8746137619018555
6229,4.954303741455078,5.029445648193359,4.902584552764893,5.040706634521484,4.917912006378174
6230,4.78557014465332,4.858803749084473,4.762774467468262,4.879560470581055,4.754199028015137
6231,4.898006439208984,4.9666852951049805,4.848316192626953,4.974949836730957,4.853959083557129
6232,4.868229389190674,4.936161041259766,4.827410697937012,4.9633026123046875,4.841268062591553
6233,4.944659233093262,5.022845268249512,4.899541854858398,5.029926776885986,4.918201446533203
6234,4.87509822845459,4.955092906951904,4.831887245178223,4.963436603546143,4.844383716583252
6235,4.862447738647461,4.943114280700684,4.811776638031006,4.951563358306885,4.815260887145996
6236,4.752334117889404,4.816640853881836,4.725934982299805,4.83404016494751,4.719213008880615
6237,4.676637649536133,4.765935897827148,4.639473915100098,4.775412559509277,4.646424293518066
6238,4.862305641174316,4.93120002746582,4.816824913024902,4.933837413787842,4.813859462738037
6239,4.936801433563232,4.9930524826049805,4.869180679321289,5.002082824707031,4.883943557739258
6240,5.114893913269043,5.190824508666992,5.069364547729492,5.195614337921143,5.063704013824463
6241,4.531216621398926,4.59259033203125,4.478680610656738,4.609842777252197,4.484739303588867
6242,4.93908166885376,5.005425453186035,4.910091400146484,5.038121223449707,4.915580749511719
6243,4.855806350708008,4.915325164794922,4.796921253204346,4.94252347946167,4.793913841247559
6244,4.774004936218262,4.862278938293457,4.73143196105957,4.883595943450928,4.725707530975342
6245,4.874166488647461,4.932175636291504,4.824492931365967,4.954950332641602,4.831056594848633
6246,4.926641464233398,4.9861931800842285,4.8708038330078125,5.000519752502441,4.87210750579834
6247,4.826276779174805,4.896929740905762,4.806062698364258,4.924261093139648,4.803094863891602
6248,5.006941795349121,5.067684650421143,4.963718414306641,5.101494789123535,4.969070911407471
6249,4.805121421813965,4.85262393951416,4.752830982208252,4.8885345458984375,4.770254611968994
6250,4.534551620483398,4.616084098815918,4.516674041748047,4.638213157653809,4.502289772033691
6251,4.907835960388184,4.979588508605957,4.8661346435546875,4.984677314758301,4.878669261932373
6252,4.726373672485352,4.7928571701049805,4.699150085449219,4.807516574859619,4.70961856842041
6253,4.634328842163086,4.724493980407715,4.587455749511719,4.736507415771484,4.599618911743164
6254,4.713613510131836,4.7787699699401855,4.665646553039551,4.810006618499756,4.684996604919434
6255,4.808615684509277,4.868355751037598,4.744998455047607,4.894591331481934,4.749197006225586
6256,4.684009552001953,4.767300605773926,4.652725696563721,4.7851080894470215,4.6529541015625
6257,4.778220176696777,4.853156566619873,4.733656883239746,4.878178596496582,4.740317344665527
6258,4.944734573364258,5.007031440734863,4.887167453765869,5.024433135986328,4.888583183288574
6259,4.776714324951172,4.854209899902344,4.730079174041748,4.885677337646484,4.753539085388184
6260,4.883771896362305,4.941832065582275,4.824278831481934,4.9682488441467285,4.833607196807861
6261,4.730037212371826,4.8139495849609375,4.695839881896973,4.823572158813477,4.696634769439697
6262,4.855832099914551,4.927557468414307,4.824341773986816,4.943375587463379,4.818315505981445
6263,4.989119529724121,5.06272029876709,4.938693046569824,5.061054229736328,4.934323310852051
6264,4.870798110961914,4.947378158569336,4.838153839111328,4.972601890563965,4.837762832641602
6265,4.760176658630371,4.851177215576172,4.715175628662109,4.871944427490234,4.7295002937316895
6266,4.962322235107422,5.031708240509033,4.914844512939453,5.046235084533691,4.938282012939453
6267,4.969857692718506,5.026349067687988,4.912549018859863,5.06114387512207,4.933053016662598
6268,5.033345699310303,5.093809604644775,4.97841215133667,5.109241485595703,4.9917144775390625
6269,5.119361400604248,5.171873092651367,5.074872970581055,5.19986629486084,5.079854965209961
6270,4.9878973960876465,5.065248489379883,4.9362101554870605,5.078085899353027,4.949916839599609
6271,4.94420051574707,5.000757694244385,4.881146430969238,5.028757095336914,4.891353607177734
6272,4.897952079772949,4.968685150146484,4.861859321594238,4.987911224365234,4.870263576507568
6273,4.894746780395508,4.967511177062988,4.84667444229126,4.9782304763793945,4.854985237121582
6274,4.571171760559082,4.655967712402344,4.541796684265137,4.665565013885498,4.53678035736084
6275,4.839114189147949,4.906447410583496,4.8077778816223145,4.9171929359436035,4.8144121170043945
6276,4.847698211669922,4.906124114990234,4.802209377288818,4.914052486419678,4.812626838684082
6277,4.624829292297363,4.689682960510254,4.576704025268555,4.710649490356445,4.563285827636719
6278,4.860280990600586,4.924232006072998,4.8038225173950195,4.941873073577881,4.818445205688477
6279,4.523592948913574,4.612851142883301,4.48067045211792,4.610856056213379,4.486416816711426
6280,5.105559825897217,5.164264678955078,5.047817230224609,5.17399787902832,5.049562931060791
6281,4.892203330993652,4.968409061431885,4.859382629394531,4.997828483581543,4.864976406097412
6282,4.722179412841797,4.792784690856934,4.677603721618652,4.808279037475586,4.685305595397949
6283,5.093255519866943,5.159100532531738,5.045583724975586,5.18418025970459,5.059317588806152
6284,5.023708820343018,5.098606109619141,4.996913433074951,5.118753910064697,5.005248069763184
6285,4.721418380737305,4.783681869506836,4.661006927490234,4.802388668060303,4.670411586761475
6286,4.866802215576172,4.936114311218262,4.828573226928711,4.954547882080078,4.848076820373535
6287,5.013747692108154,5.1140923500061035,5.00107479095459,5.1205363273620605,5.000959873199463
6288,5.195850849151611,5.259453296661377,5.160876750946045,5.271922588348389,5.168274879455566
6289,4.760613441467285,4.845313549041748,4.743892669677734,4.862993240356445,4.730316638946533
6290,4.918178081512451,4.988607406616211,4.87056827545166,5.006403923034668,4.863816738128662
6291,4.8091559410095215,4.884072303771973,4.773800373077393,4.912093162536621,4.77586030960083
6292,4.821643829345703,4.881869316101074,4.77637243270874,4.9050798416137695,4.793524742126465
6293,4.806108474731445,4.880206108093262,4.735252380371094,4.8959126472473145,4.756038665771484
6294,5.013054370880127,5.082849502563477,4.961649417877197,5.099238395690918,4.9807586669921875
6295,4.779278755187988,4.86330509185791,4.752113342285156,4.885655403137207,4.764510154724121
6296,4.82523250579834,4.906036376953125,4.7993011474609375,4.928219795227051,4.809847354888916
6297,4.984872817993164,5.053578853607178,4.943815231323242,5.062705039978027,4.942868232727051
6298,4.892148494720459,4.960579872131348,4.833745002746582,4.981972694396973,4.851228713989258
6299,4.8100666999816895,4.873030185699463,4.764223098754883,4.890254974365234,4.77496337890625
6300,4.625431060791016,4.680927276611328,4.560090065002441,4.702957630157471,4.571526050567627
6301,4.647690773010254,4.730391979217529,4.597269535064697,4.741691589355469,4.606496334075928
6302,4.81483268737793,4.883237838745117,4.77606201171875,4.893741607666016,4.778135299682617
6303,5.0059733390808105,5.09110164642334,4.974017143249512,5.106320381164551,4.993035316467285
6304,4.836458206176758,4.916757583618164,4.790012359619141,4.926104545593262,4.796062469482422
6305,4.776630878448486,4.843609809875488,4.750240802764893,4.871068954467773,4.759176731109619
6306,4.724328517913818,4.816112518310547,4.695383071899414,4.816129207611084,4.6876068115234375
6307,4.915316581726074,4.992657661437988,4.885014533996582,4.993739128112793,4.874823570251465
6308,5.083016395568848,5.1473469734191895,5.049424171447754,5.181736946105957,5.062154293060303
6309,5.05601167678833,5.139176368713379,5.012782096862793,5.124630928039551,5.031590938568115
6310,4.986104965209961,5.072652816772461,4.946676731109619,5.072843074798584,4.946444511413574
6311,4.708841800689697,4.772806167602539,4.666034698486328,4.788721084594727,4.670986652374268
6312,4.876475811004639,4.938938140869141,4.827422142028809,4.950172424316406,4.831034183502197
6313,4.803201675415039,4.884006500244141,4.747535705566406,4.900914192199707,4.76772928237915
6314,4.716718673706055,4.785295486450195,4.660242080688477,4.792584419250488,4.6601080894470215
6315,5.109864234924316,5.197731971740723,5.056849956512451,5.207253932952881,5.063900947570801
6316,4.659994602203369,4.73292875289917,4.625181674957275,4.763464450836182,4.636021614074707
6317,4.920336723327637,5.001757621765137,4.86857795715332,5.001889705657959,4.884308815002441
6318,4.961191177368164,5.02636194229126,4.916031837463379,5.054717063903809,4.925703048706055
6319,4.650855541229248,4.734752178192139,4.610254287719727,4.752275466918945,4.609078884124756
6320,4.813897132873535,4.896012306213379,4.787615776062012,4.908478736877441,4.794766426086426
6321,4.768293380737305,4.8330841064453125,4.738659381866455,4.849306106567383,4.742074012756348
6322,4.913851737976074,4.983905792236328,4.869263648986816,4.989878177642822,4.876574993133545
6323,4.606758117675781,4.66926383972168,4.566595554351807,4.703778266906738,4.55959415435791
6324,4.888914108276367,4.95743465423584,4.849750518798828,4.970081329345703,4.853582859039307
6325,4.8335418701171875,4.903375625610352,4.805731296539307,4.9181084632873535,4.80389404296875
6326,4.76378059387207,4.808261871337891,4.701995849609375,4.834053993225098,4.701807975769043
6327,4.8817596435546875,4.95428466796875,4.839971542358398,4.9697160720825195,4.853089332580566
6328,4.816516876220703,4.892036437988281,4.786601543426514,4.9175004959106445,4.7841105461120605
6329,4.877542972564697,4.966194152832031,4.843255996704102,4.996783256530762,4.856157302856445
6330,4.67253303527832,4.753535270690918,4.658087253570557,4.776630878448486,4.65553092956543
6331,4.848169326782227,4.908513069152832,4.794597625732422,4.920721530914307,4.803746700286865
6332,4.837795734405518,4.912811756134033,4.791577339172363,4.932018280029297,4.806276321411133
6333,4.767997741699219,4.812141418457031,4.697328567504883,4.853808879852295,4.7172136306762695
6334,4.683793067932129,4.746298789978027,4.62528133392334,4.769878387451172,4.634131908416748
6335,4.939183235168457,5.013177871704102,4.9018754959106445,5.037491798400879,4.895641803741455
6336,4.840813159942627,4.899578094482422,4.7829155921936035,4.896676540374756,4.793189525604248
6337,4.641889572143555,4.693146705627441,4.59978723526001,4.713784217834473,4.5955986976623535
6338,4.982531547546387,5.0504913330078125,4.943514823913574,5.055366516113281,4.945221424102783
6339,4.816823959350586,4.88706111907959,4.791347980499268,4.913125991821289,4.78684139251709
6340,4.684516906738281,4.758527755737305,4.638774394989014,4.780185699462891,4.652970790863037
6341,4.945381164550781,5.017959117889404,4.897281646728516,5.026405334472656,4.899509429931641
6342,4.632688522338867,4.705569267272949,4.602395057678223,4.716625213623047,4.605676651000977
6343,4.748126029968262,4.851199626922607,4.726985454559326,4.857398986816406,4.715359210968018
6344,4.918941497802734,4.9899582862854,4.862262725830078,4.987252235412598,4.870800971984863
6345,4.875323295593262,4.953868865966797,4.832040309906006,4.968852996826172,4.834672927856445
6346,5.040683746337891,5.112814903259277,4.997716903686523,5.1190385818481445,5.000313758850098
6347,4.816548824310303,4.886661529541016,4.774348258972168,4.899553298950195,4.771660804748535
6348,5.0465521812438965,5.113012313842773,4.994107723236084,5.129720211029053,5.000598907470703
6349,4.883908271789551,4.957637786865234,4.832170486450195,4.983303070068359,4.8434224128723145
6350,4.889454364776611,4.968625545501709,4.85148811340332,4.989624500274658,4.856916427612305
6351,4.7885003089904785,4.8652143478393555,4.7481231689453125,4.890859127044678,4.747394561767578
6352,5.006758689880371,5.078078269958496,4.988818645477295,5.100271701812744,4.9808669090271
6353,4.81839656829834,4.8988728523254395,4.777797698974609,4.899299144744873,4.786795616149902
6354,5.06939697265625,5.131897449493408,5.018163681030273,5.144303321838379,5.019288063049316
6355,4.866580009460449,4.932394027709961,4.830768585205078,4.974699974060059,4.824978828430176
6356,4.739073753356934,4.8154473304748535,4.6718645095825195,4.820816516876221,4.701076984405518
6357,4.704416751861572,4.788116455078125,4.666851997375488,4.802695274353027,4.677054405212402
6358,4.757452011108398,4.810980319976807,4.700710296630859,4.837739944458008,4.698373317718506
6359,4.9830522537231445,5.027072429656982,4.9270853996276855,5.070243835449219,4.940748691558838
6360,4.653212547302246,4.729658603668213,4.605661392211914,4.750169277191162,4.617569923400879
6361,4.87899112701416,4.962494373321533,4.846981048583984,4.964323043823242,4.8503570556640625
6362,4.790388107299805,4.881475448608398,4.761495590209961,4.8971734046936035,4.763706207275391
6363,4.977171897888184,5.048352241516113,4.9303436279296875,5.069931983947754,4.951922416687012
6364,4.970471382141113,5.055591106414795,4.934500694274902,5.066585540771484,4.928561687469482
6365,4.649120330810547,4.722753047943115,4.602153301239014,4.742399215698242,4.596532821655273
6366,5.16209602355957,5.238490104675293,5.112988471984863,5.228988170623779,5.104558944702148
6367,4.888604164123535,4.957497596740723,4.851387977600098,4.995677947998047,4.8444671630859375
6368,5.028477668762207,5.074780464172363,4.988726615905762,5.091884613037109,4.988346099853516
6369,4.979038238525391,5.066563129425049,4.9429731369018555,5.064310073852539,4.948265075683594
6370,5.109498023986816,5.174344539642334,5.053400039672852,5.183368682861328,5.07572603225708
6371,4.868306636810303,4.941384315490723,4.839341640472412,4.9645891189575195,4.847123146057129
6372,4.949718475341797,5.013399600982666,4.897519588470459,5.030887603759766,4.917209148406982
6373,4.6619439125061035,4.7237067222595215,4.6306071281433105,4.745780944824219,4.627513885498047
6374,4.596007823944092,4.674649238586426,4.559841156005859,4.692162036895752,4.5544939041137695
6375,4.787604331970215,4.852495193481445,4.756320953369141,4.876911163330078,4.754725933074951
6376,4.952645301818848,5.021466255187988,4.905556678771973,5.04390811920166,4.912422180175781
6377,5.011580467224121,5.0662455558776855,4.971691131591797,5.077991962432861,4.962921142578125
6378,4.916454792022705,4.982555389404297,4.870841979980469,4.991291522979736,4.863163471221924
6379,5.118258476257324,5.175524711608887,5.071930408477783,5.188093662261963,5.069044589996338
6380,4.763858795166016,4.836745262145996,4.721342086791992,4.835923671722412,4.7243242263793945
6381,4.669018745422363,4.75037956237793,4.6149725914001465,4.75909948348999,4.623614311218262
6382,4.737703323364258,4.814955711364746,4.72153377532959,4.820868492126465,4.731243133544922
6383,4.848465919494629,4.911498069763184,4.78749942779541,4.920250415802002,4.792120933532715
6384,4.715673446655273,4.779407501220703,4.681593894958496,4.794280052185059,4.678898334503174
6385,4.869634628295898,4.94228458404541,4.829102039337158,4.9608306884765625,4.834136009216309
6386,4.657516002655029,4.721312522888184,4.605356216430664,4.729918479919434,4.614076614379883
6387,4.6232805252075195,4.6967878341674805,4.567262649536133,4.708062171936035,4.570901870727539
6388,4.604483127593994,4.684427261352539,4.573218822479248,4.701006889343262,4.569293022155762
6389,4.825722694396973,4.893560409545898,4.802343368530273,4.908456802368164,4.810583114624023
6390,4.837838172912598,4.910250186920166,4.799704551696777,4.926359176635742,4.8074235916137695
6391,4.875798225402832,4.947812557220459,4.827577590942383,4.946727752685547,4.823517799377441
6392,5.084468841552734,5.162496566772461,5.057522773742676,5.173933506011963,5.073538780212402
6393,4.855072975158691,4.9272050857543945,4.806361675262451,4.937674522399902,4.814491271972656
6394,4.7509307861328125,4.8251423835754395,4.712050437927246,4.830428600311279,4.713161945343018
6395,4.6867218017578125,4.764753341674805,4.656357288360596,4.790252685546875,4.647059440612793
6396,4.803437232971191,4.854851245880127,4.755473613739014,4.866506576538086,4.754605770111084
6397,4.69466495513916,4.754470348358154,4.641162395477295,4.777268409729004,4.655344009399414
6398,4.862349510192871,4.939225196838379,4.815213203430176,4.939476490020752,4.81471061706543
6399,4.603760719299316,4.695075035095215,4.57486629486084,4.710588455200195,4.591721534729004
6400,4.753950119018555,4.832268714904785,4.720589637756348,4.849125385284424,4.718611240386963
6401,4.599787712097168,4.687654972076416,4.550046443939209,4.688748836517334,4.553519248962402
6402,4.8669753074646,4.926145076751709,4.801252365112305,4.938189506530762,4.8194379806518555
6403,4.971796989440918,5.04158878326416,4.929440975189209,5.053336143493652,4.917649269104004
6404,4.928823947906494,5.003228664398193,4.901557922363281,5.019566535949707,4.908400058746338
6405,4.590398788452148,4.680377006530762,4.553757190704346,4.691753387451172,4.562029838562012
6406,4.655386447906494,4.730551719665527,4.619156837463379,4.74973726272583,4.6060590744018555
6407,4.81439208984375,4.869187831878662,4.753890037536621,4.871891498565674,4.748629093170166
6408,4.858038902282715,4.930961608886719,4.824193954467773,4.961519241333008,4.819340229034424
6409,4.784282684326172,4.857207298278809,4.715801239013672,4.852077484130859,4.729130744934082
6410,4.794745445251465,4.862762928009033,4.752950668334961,4.8913679122924805,4.7469482421875
6411,4.9707441329956055,5.048004627227783,4.943718910217285,5.08012056350708,4.926197528839111
6412,5.058135032653809,5.133321762084961,5.018007278442383,5.1353325843811035,5.034111976623535
6413,4.766685962677002,4.8432769775390625,4.723354339599609,4.873345375061035,4.728358268737793
6414,4.786079406738281,4.857025146484375,4.739538192749023,4.888706207275391,4.745297431945801
6415,4.660573959350586,4.734085559844971,4.614830493927002,4.755771160125732,4.630808353424072
6416,4.829813003540039,4.9002227783203125,4.78592586517334,4.927304744720459,4.784019470214844
6417,4.955809593200684,5.039648056030273,4.945328712463379,5.0503973960876465,4.942781448364258
6418,4.914478778839111,4.994991302490234,4.865326881408691,5.021979331970215,4.880763053894043
6419,4.892160892486572,4.978605270385742,4.8544769287109375,5.02786922454834,4.871683597564697
6420,4.929974555969238,5.017718315124512,4.895346164703369,5.029914855957031,4.907151222229004
6421,5.233048439025879,5.2914137840271,5.194016456604004,5.307504653930664,5.187843322753906
6422,4.940899848937988,5.031820297241211,4.918220520019531,5.040159225463867,4.924543857574463
6423,4.939018249511719,5.018435955047607,4.893882751464844,5.033017158508301,4.910287857055664
6424,4.730063438415527,4.800205707550049,4.6827192306518555,4.815245151519775,4.685179710388184
6425,4.632290363311768,4.69803524017334,4.584476470947266,4.70684289932251,4.577480792999268
6426,4.957005500793457,5.02923059463501,4.924158096313477,5.046655654907227,4.935976982116699
6427,4.761529922485352,4.82411003112793,4.701202392578125,4.838829040527344,4.718269348144531
6428,4.695283889770508,4.765812873840332,4.658326625823975,4.789194107055664,4.655223369598389
6429,4.987882614135742,5.050711631774902,4.952591419219971,5.0652055740356445,4.9509477615356445
6430,4.6986823081970215,4.769350051879883,4.663809299468994,4.797438621520996,4.65699577331543
6431,4.659029960632324,4.728118419647217,4.6129631996154785,4.746898651123047,4.610154628753662
6432,4.546897888183594,4.591057300567627,4.494836807250977,4.617087364196777,4.5036139488220215
6433,4.849826812744141,4.9164018630981445,4.8123931884765625,4.922821998596191,4.815636157989502
6434,4.770208835601807,4.851869583129883,4.723166465759277,4.856830596923828,4.727876663208008
6435,4.812353134155273,4.881542205810547,4.765722751617432,4.892232894897461,4.775362968444824
6436,4.775213241577148,4.856175422668457,4.755497455596924,4.870821952819824,4.752690315246582
6437,4.862386226654053,4.9252166748046875,4.820243835449219,4.959500312805176,4.822605133056641
6438,4.866763591766357,4.933377265930176,4.826850891113281,4.952709197998047,4.835522651672363
6439,4.544426918029785,4.610523223876953,4.495409965515137,4.6349687576293945,4.4972124099731445
6440,4.9023637771606445,4.965570449829102,4.848498344421387,4.986917972564697,4.854564666748047
6441,4.913403511047363,4.990027904510498,4.886568069458008,5.019325256347656,4.905067443847656
6442,4.885154724121094,4.954400539398193,4.832296371459961,4.964230537414551,4.843323707580566
6443,4.921464443206787,4.989662170410156,4.880733013153076,5.005250930786133,4.866921424865723
6444,4.945555686950684,5.022001266479492,4.903231620788574,5.04141092300415,4.911301136016846
6445,4.650509834289551,4.725674152374268,4.599983215332031,4.738382339477539,4.613687992095947
6446,5.036829948425293,5.12149715423584,5.009937286376953,5.140693664550781,4.9973344802856445
6447,4.853329658508301,4.903900146484375,4.794848442077637,4.912959098815918,4.813948631286621
6448,4.829925060272217,4.896785736083984,4.807598114013672,4.925896167755127,4.805602550506592
6449,4.812547206878662,4.881564140319824,4.760239601135254,4.904204368591309,4.7892303466796875
6450,4.73276424407959,4.794083595275879,4.676610946655273,4.820638656616211,4.680704116821289
6451,5.020473003387451,5.096043109893799,4.980079650878906,5.107973575592041,4.990020751953125
6452,5.058829307556152,5.127881050109863,5.00554895401001,5.149595260620117,5.009585380554199
6453,4.660421371459961,4.740004539489746,4.62004280090332,4.752355575561523,4.6187028884887695
6454,4.716390609741211,4.784150123596191,4.676674842834473,4.785623550415039,4.664849758148193
6455,4.8893632888793945,4.956534385681152,4.8592658042907715,4.971463203430176,4.860896110534668
6456,4.814551830291748,4.866522312164307,4.769397258758545,4.89165735244751,4.783397674560547
6457,4.88068962097168,4.95967960357666,4.827771186828613,4.959235191345215,4.831485271453857
